,0,1,2,3
4117,1.0,0.0,0.0,4.0
4118,1.0,0.0,6.0,0.0
4119,2.0,4.0,4.0,0.0
4120,0.0,0.0,5.0,4.0
4121,0.0,3.0,0.0,1.0
4122,0.0,1.0,0.0,1.0
4123,3.0,0.0,1.0,2.0
4124,0.0,0.0,8.0,2.0
4125,2.0,0.0,3.0,2.0
4126,3.0,0.0,3.0,0.0
4127,2.0,0.0,2.0,0.0
4128,3.0,5.0,0.0,1.0
4129,4.0,7.0,3.0,0.0
4130,1.0,7.0,0.0,4.0
4131,3.0,2.0,0.0,7.0
4132,0.0,1.0,2.0,3.0
4133,6.0,4.0,1.0,0.0
4134,1.0,5.0,1.0,0.0
4135,0.0,8.0,1.0,6.0
4136,1.0,3.0,0.0,1.0
4137,2.0,0.0,1.0,0.0
4138,6.0,4.0,5.0,5.0
4139,0.0,0.0,0.0,0.0
4140,7.0,1.0,0.0,1.0
4141,4.0,0.0,1.0,4.0
4142,1.0,0.0,1.0,0.0
4143,3.0,1.0,1.0,5.0
4144,3.0,1.0,4.0,5.0
4145,1.0,1.0,0.0,0.0
4146,0.0,3.0,0.0,8.0
4147,7.0,2.0,0.0,0.0
4148,5.0,4.0,3.0,1.0
4149,4.0,2.0,0.0,1.0
4150,4.0,4.0,2.0,1.0
4151,3.0,1.0,2.0,7.0
4152,4.0,0.0,1.0,0.0
4153,2.0,1.0,1.0,0.0
4154,0.0,0.0,8.0,2.0
4155,1.0,0.0,0.0,5.0
4156,1.0,3.0,0.0,2.0
4157,0.0,2.0,4.0,0.0
4158,0.0,1.0,1.0,0.0
4159,0.0,1.0,2.0,0.0
4160,5.0,0.0,1.0,0.0
4161,0.0,4.0,0.0,7.0
4162,2.0,4.0,1.0,0.0
4163,0.0,1.0,2.0,2.0
4164,0.0,1.0,0.0,0.0
4165,3.0,8.0,0.0,5.0
4166,0.0,0.0,0.0,2.0
4167,0.0,0.0,0.0,4.0
4168,1.0,1.0,0.0,3.0
4169,4.0,4.0,0.0,0.0
4170,1.0,0.0,1.0,4.0
4171,3.0,0.0,0.0,1.0
4172,0.0,0.0,7.0,4.0
4173,0.0,0.0,0.0,0.0
4174,6.0,3.0,0.0,8.0
4175,2.0,5.0,0.0,4.0
4176,1.0,5.0,1.0,5.0
4177,0.0,3.0,1.0,1.0
4178,1.0,2.0,1.0,2.0
4179,0.0,1.0,0.0,0.0
4180,1.0,8.0,0.0,0.0
4181,0.0,2.0,6.0,3.0
4182,1.0,6.0,6.0,5.0
4183,4.0,1.0,0.0,0.0
4184,1.0,7.0,5.0,4.0
4185,1.0,0.0,4.0,6.0
4186,2.0,3.0,0.0,0.0
4187,0.0,1.0,5.0,4.0
4188,2.0,0.0,0.0,0.0
4189,6.0,2.0,4.0,0.0
4190,8.0,5.0,2.0,0.0
4191,5.0,1.0,0.0,0.0
4192,3.0,5.0,1.0,3.0
4193,2.0,1.0,5.0,6.0
4194,5.0,3.0,0.0,1.0
4195,2.0,0.0,0.0,4.0
4196,1.0,6.0,3.0,0.0
4197,6.0,1.0,3.0,3.0
4198,0.0,3.0,4.0,5.0
4199,0.0,0.0,4.0,2.0
4200,0.0,0.0,0.0,2.0
4201,0.0,0.0,0.0,0.0
4202,1.0,1.0,1.0,0.0
4203,1.0,4.0,0.0,0.0
4204,2.0,0.0,5.0,0.0
4205,0.0,0.0,3.0,0.0
4206,4.0,0.0,4.0,3.0
4207,0.0,7.0,5.0,0.0
4208,0.0,2.0,4.0,0.0
4209,3.0,2.0,0.0,2.0
4210,0.0,1.0,0.0,0.0
4211,1.0,0.0,2.0,7.0
4212,0.0,2.0,0.0,4.0
4213,4.0,7.0,2.0,2.0
4214,5.0,5.0,1.0,0.0
4215,2.0,4.0,1.0,0.0
4216,0.0,1.0,0.0,1.0
4217,2.0,0.0,1.0,2.0
4218,0.0,0.0,1.0,0.0
4219,0.0,3.0,2.0,4.0
4220,2.0,1.0,2.0,5.0
4221,0.0,3.0,1.0,0.0
4222,5.0,0.0,0.0,2.0
4223,0.0,0.0,0.0,0.0
4224,2.0,3.0,0.0,2.0
4225,0.0,1.0,0.0,0.0
4226,1.0,5.0,0.0,3.0
4227,4.0,1.0,0.0,2.0
4228,0.0,4.0,0.0,0.0
4229,2.0,3.0,0.0,5.0
4230,0.0,0.0,2.0,4.0
4231,1.0,0.0,0.0,1.0
4232,0.0,0.0,3.0,7.0
4233,0.0,2.0,0.0,0.0
4234,5.0,1.0,4.0,2.0
4235,0.0,0.0,3.0,0.0
4236,0.0,0.0,4.0,2.0
4237,2.0,2.0,0.0,0.0
4238,1.0,0.0,0.0,4.0
4239,1.0,1.0,3.0,0.0
4240,0.0,0.0,6.0,8.0
4241,0.0,9.0,0.0,0.0
4242,2.0,0.0,2.0,0.0
4243,2.0,4.0,1.0,2.0
4244,1.0,0.0,1.0,0.0
4245,3.0,0.0,1.0,0.0
4246,3.0,0.0,3.0,2.0
4247,2.0,4.0,4.0,0.0
4248,3.0,0.0,8.0,0.0
4249,5.0,5.0,1.0,1.0
4250,1.0,0.0,1.0,2.0
4251,3.0,1.0,5.0,0.0
4252,4.0,2.0,0.0,0.0
4253,0.0,1.0,0.0,4.0
4254,1.0,1.0,0.0,3.0
4255,7.0,0.0,0.0,5.0
4256,3.0,2.0,1.0,0.0
4257,0.0,1.0,3.0,2.0
4258,1.0,4.0,2.0,0.0
4259,0.0,1.0,4.0,0.0
4260,2.0,6.0,3.0,7.0
4261,0.0,7.0,4.0,4.0
4262,0.0,0.0,1.0,1.0
4263,0.0,5.0,7.0,4.0
4264,0.0,0.0,0.0,3.0
4265,2.0,9.0,0.0,4.0
4266,6.0,6.0,3.0,4.0
4267,6.0,0.0,3.0,0.0
4268,2.0,2.0,5.0,3.0
4269,0.0,6.0,0.0,0.0
4270,0.0,3.0,0.0,2.0
4271,0.0,2.0,0.0,0.0
4272,1.0,5.0,4.0,3.0
4273,0.0,5.0,0.0,0.0
4274,1.0,0.0,0.0,0.0
4275,1.0,5.0,0.0,4.0
4276,0.0,3.0,2.0,4.0
4277,6.0,0.0,1.0,0.0
4278,1.0,2.0,1.0,5.0
4279,3.0,2.0,1.0,0.0
4280,2.0,0.0,1.0,0.0
4281,0.0,1.0,0.0,1.0
4282,2.0,0.0,3.0,3.0
4283,1.0,4.0,2.0,7.0
4284,0.0,0.0,1.0,3.0
4285,3.0,2.0,3.0,1.0
4286,0.0,0.0,4.0,4.0
4287,5.0,0.0,3.0,0.0
4288,2.0,0.0,1.0,4.0
4289,0.0,2.0,6.0,4.0
4290,8.0,0.0,2.0,0.0
4291,0.0,0.0,3.0,0.0
4292,2.0,1.0,0.0,4.0
4293,1.0,9.0,3.0,9.0
4294,2.0,1.0,4.0,2.0
4295,0.0,3.0,3.0,0.0
4296,1.0,1.0,1.0,0.0
4297,5.0,8.0,0.0,6.0
4298,0.0,2.0,0.0,0.0
4299,0.0,2.0,0.0,0.0
4300,8.0,4.0,3.0,1.0
4301,4.0,0.0,5.0,0.0
4302,8.0,0.0,0.0,0.0
4303,4.0,0.0,6.0,0.0
4304,3.0,0.0,3.0,2.0
4305,4.0,0.0,4.0,0.0
4306,1.0,6.0,2.0,2.0
4307,0.0,3.0,4.0,6.0
4308,2.0,2.0,2.0,3.0
4309,2.0,3.0,0.0,4.0
4310,2.0,0.0,4.0,8.0
4311,0.0,1.0,4.0,0.0
4312,0.0,2.0,6.0,4.0
4313,2.0,4.0,0.0,3.0
4314,1.0,2.0,2.0,2.0
4315,0.0,0.0,1.0,0.0
4316,0.0,0.0,1.0,1.0
4317,0.0,3.0,0.0,0.0
4318,2.0,0.0,0.0,0.0
4319,2.0,0.0,2.0,0.0
4320,6.0,2.0,0.0,0.0
4321,7.0,0.0,0.0,2.0
4322,1.0,0.0,0.0,1.0
4323,1.0,0.0,0.0,1.0
4324,0.0,0.0,0.0,3.0
4325,0.0,0.0,2.0,3.0
4326,2.0,4.0,0.0,4.0
4327,0.0,0.0,3.0,2.0
4328,5.0,8.0,1.0,0.0
4329,3.0,1.0,0.0,1.0
4330,5.0,1.0,2.0,2.0
4331,3.0,1.0,0.0,1.0
4332,0.0,2.0,3.0,8.0
4333,6.0,1.0,0.0,2.0
4334,7.0,0.0,3.0,1.0
4335,3.0,0.0,0.0,1.0
4336,1.0,3.0,0.0,5.0
4337,3.0,1.0,2.0,7.0
4338,0.0,0.0,1.0,3.0
4339,3.0,3.0,0.0,2.0
4340,0.0,4.0,9.0,0.0
4341,2.0,4.0,1.0,2.0
4342,0.0,2.0,0.0,3.0
4343,0.0,0.0,0.0,8.0
4344,3.0,0.0,3.0,0.0
4345,4.0,0.0,1.0,0.0
4346,0.0,0.0,0.0,2.0
4347,0.0,6.0,5.0,1.0
4348,2.0,4.0,1.0,0.0
4349,7.0,2.0,0.0,0.0
4350,3.0,0.0,4.0,4.0
4351,0.0,4.0,0.0,1.0
4352,1.0,2.0,4.0,6.0
4353,0.0,1.0,2.0,0.0
4354,0.0,0.0,1.0,4.0
4355,6.0,1.0,0.0,5.0
4356,1.0,0.0,0.0,1.0
4357,6.0,2.0,0.0,2.0
4358,0.0,3.0,0.0,0.0
4359,5.0,0.0,0.0,0.0
4360,1.0,0.0,3.0,0.0
4361,0.0,2.0,4.0,0.0
4362,0.0,0.0,4.0,0.0
4363,3.0,0.0,0.0,5.0
4364,1.0,0.0,3.0,0.0
4365,0.0,8.0,3.0,0.0
4366,1.0,4.0,2.0,0.0
4367,4.0,1.0,0.0,3.0
4368,0.0,1.0,1.0,1.0
4369,1.0,0.0,1.0,2.0
4370,1.0,0.0,2.0,0.0
4371,4.0,1.0,1.0,2.0
4372,0.0,1.0,0.0,1.0
4373,2.0,3.0,5.0,7.0
4374,1.0,0.0,0.0,0.0
4375,9.0,1.0,3.0,3.0
4376,3.0,0.0,0.0,0.0
4377,2.0,1.0,2.0,1.0
4378,2.0,0.0,4.0,4.0
4379,0.0,4.0,1.0,4.0
4380,7.0,0.0,0.0,0.0
4381,0.0,2.0,1.0,0.0
4382,0.0,4.0,0.0,0.0
4383,7.0,1.0,3.0,5.0
4384,7.0,1.0,0.0,2.0
4385,1.0,0.0,4.0,0.0
4386,2.0,1.0,0.0,8.0
4387,2.0,0.0,5.0,0.0
4388,0.0,3.0,3.0,4.0
4389,4.0,0.0,0.0,0.0
4390,4.0,7.0,0.0,0.0
4391,0.0,5.0,0.0,4.0
4392,0.0,0.0,0.0,3.0
4393,1.0,1.0,3.0,0.0
4394,4.0,0.0,5.0,3.0
4395,4.0,0.0,0.0,1.0
4396,0.0,0.0,1.0,4.0
4397,0.0,0.0,1.0,0.0
4398,0.0,2.0,1.0,0.0
4399,4.0,0.0,0.0,5.0
4400,0.0,0.0,0.0,2.0
4401,0.0,2.0,1.0,1.0
4402,2.0,0.0,4.0,1.0
4403,0.0,5.0,2.0,3.0
4404,4.0,0.0,0.0,3.0
4405,0.0,5.0,0.0,0.0
4406,2.0,0.0,1.0,2.0
4407,2.0,4.0,0.0,1.0
4408,0.0,0.0,0.0,1.0
4409,0.0,2.0,1.0,3.0
4410,2.0,0.0,0.0,6.0
4411,4.0,1.0,3.0,0.0
4412,0.0,2.0,2.0,0.0
4413,4.0,1.0,1.0,1.0
4414,5.0,0.0,2.0,0.0
4415,2.0,0.0,3.0,7.0
4416,3.0,0.0,2.0,1.0
4417,7.0,1.0,1.0,2.0
4418,4.0,4.0,0.0,2.0
4419,0.0,0.0,4.0,0.0
4420,0.0,0.0,6.0,1.0
4421,8.0,0.0,0.0,0.0
4422,2.0,2.0,0.0,0.0
4423,3.0,2.0,2.0,0.0
4424,2.0,0.0,4.0,1.0
4425,0.0,0.0,0.0,0.0
4426,0.0,0.0,1.0,0.0
4427,4.0,5.0,8.0,1.0
4428,1.0,0.0,3.0,1.0
4429,1.0,7.0,1.0,1.0
4430,4.0,0.0,0.0,0.0
4431,0.0,7.0,2.0,0.0
4432,5.0,4.0,2.0,0.0
4433,6.0,1.0,8.0,0.0
4434,0.0,0.0,2.0,0.0
4435,4.0,5.0,6.0,0.0
4436,0.0,0.0,2.0,9.0
4437,1.0,4.0,2.0,8.0
4438,3.0,5.0,0.0,0.0
4439,0.0,1.0,0.0,6.0
4440,0.0,1.0,0.0,2.0
4441,5.0,3.0,0.0,0.0
4442,0.0,0.0,0.0,1.0
4443,0.0,2.0,0.0,0.0
4444,3.0,3.0,1.0,0.0
4445,1.0,0.0,3.0,3.0
4446,6.0,2.0,3.0,0.0
4447,1.0,1.0,4.0,0.0
4448,0.0,7.0,3.0,6.0
4449,3.0,0.0,6.0,0.0
4450,1.0,2.0,0.0,2.0
4451,5.0,0.0,1.0,1.0
4452,1.0,0.0,5.0,0.0
4453,0.0,1.0,2.0,0.0
4454,0.0,0.0,5.0,4.0
4455,0.0,8.0,2.0,3.0
4456,4.0,3.0,8.0,0.0
4457,0.0,5.0,5.0,0.0
4458,4.0,6.0,0.0,2.0
4459,3.0,3.0,0.0,0.0
4460,5.0,0.0,2.0,1.0
4461,1.0,0.0,2.0,4.0
4462,3.0,0.0,0.0,0.0
4463,0.0,0.0,0.0,4.0
4464,9.0,0.0,3.0,2.0
4465,0.0,6.0,4.0,4.0
4466,2.0,4.0,0.0,0.0
4467,3.0,0.0,3.0,0.0
4468,0.0,0.0,1.0,6.0
4469,0.0,8.0,1.0,2.0
4470,3.0,1.0,2.0,1.0
4471,4.0,2.0,0.0,0.0
4472,0.0,4.0,0.0,1.0
4473,1.0,2.0,0.0,3.0
4474,1.0,7.0,2.0,0.0
4475,2.0,0.0,3.0,0.0
4476,7.0,0.0,2.0,0.0
4477,2.0,0.0,0.0,2.0
4478,1.0,0.0,5.0,2.0
4479,4.0,1.0,4.0,0.0
4480,0.0,0.0,6.0,0.0
4481,1.0,1.0,2.0,4.0
4482,2.0,4.0,5.0,0.0
4483,0.0,4.0,0.0,0.0
4484,0.0,1.0,8.0,5.0
4485,0.0,1.0,1.0,3.0
4486,0.0,0.0,1.0,1.0
4487,3.0,3.0,2.0,5.0
4488,7.0,1.0,3.0,0.0
4489,5.0,0.0,0.0,4.0
4490,0.0,2.0,3.0,0.0
4491,5.0,5.0,0.0,1.0
4492,0.0,0.0,4.0,0.0
4493,7.0,0.0,0.0,8.0
4494,0.0,6.0,1.0,2.0
4495,0.0,2.0,5.0,0.0
4496,0.0,0.0,0.0,0.0
4497,0.0,3.0,4.0,1.0
4498,3.0,0.0,0.0,0.0
4499,2.0,0.0,0.0,0.0
4500,0.0,2.0,2.0,0.0
4501,1.0,1.0,4.0,0.0
4502,0.0,2.0,6.0,4.0
4503,0.0,0.0,0.0,0.0
4504,1.0,1.0,1.0,0.0
4505,0.0,4.0,2.0,0.0
4506,0.0,3.0,2.0,0.0
4507,7.0,0.0,2.0,1.0
4508,0.0,0.0,1.0,6.0
4509,6.0,4.0,0.0,0.0
4510,0.0,8.0,8.0,2.0
4511,0.0,1.0,0.0,1.0
4512,0.0,0.0,1.0,0.0
4513,7.0,0.0,4.0,0.0
4514,0.0,8.0,3.0,2.0
4515,2.0,0.0,0.0,0.0
4516,0.0,0.0,1.0,0.0
4517,6.0,4.0,4.0,0.0
4518,5.0,0.0,0.0,0.0
4519,2.0,0.0,2.0,0.0
4520,2.0,0.0,3.0,0.0
4521,4.0,0.0,1.0,8.0
4522,0.0,0.0,5.0,1.0
4523,0.0,0.0,1.0,6.0
4524,0.0,0.0,0.0,1.0
4525,1.0,2.0,0.0,5.0
4526,2.0,7.0,0.0,4.0
4527,0.0,3.0,0.0,1.0
4528,2.0,0.0,4.0,4.0
4529,0.0,0.0,0.0,0.0
4530,2.0,7.0,5.0,4.0
4531,0.0,4.0,0.0,2.0
4532,0.0,2.0,0.0,1.0
4533,4.0,0.0,0.0,1.0
4534,0.0,2.0,1.0,1.0
4535,2.0,8.0,0.0,0.0
4536,1.0,1.0,1.0,0.0
4537,1.0,0.0,4.0,0.0
4538,0.0,3.0,1.0,3.0
4539,2.0,1.0,7.0,0.0
4540,0.0,0.0,0.0,4.0
4541,0.0,0.0,3.0,2.0
4542,2.0,0.0,0.0,0.0
4543,2.0,4.0,2.0,2.0
4544,0.0,4.0,2.0,0.0
4545,0.0,2.0,6.0,0.0
4546,3.0,0.0,0.0,4.0
4547,6.0,0.0,5.0,0.0
4548,3.0,0.0,4.0,1.0
4549,0.0,3.0,2.0,1.0
4550,0.0,1.0,1.0,6.0
4551,2.0,2.0,1.0,0.0
4552,2.0,0.0,2.0,0.0
4553,1.0,1.0,1.0,0.0
4554,3.0,1.0,1.0,0.0
4555,0.0,0.0,0.0,0.0
4556,4.0,3.0,1.0,0.0
4557,4.0,2.0,2.0,3.0
4558,2.0,6.0,3.0,1.0
4559,7.0,1.0,7.0,0.0
4560,0.0,3.0,0.0,8.0
4561,0.0,5.0,1.0,2.0
4562,0.0,1.0,3.0,0.0
4563,2.0,0.0,0.0,0.0
4564,0.0,3.0,2.0,0.0
4565,1.0,3.0,7.0,1.0
4566,4.0,7.0,1.0,1.0
4567,2.0,0.0,5.0,1.0
4568,2.0,4.0,1.0,0.0
4569,3.0,0.0,0.0,6.0
4570,0.0,0.0,0.0,0.0
4571,2.0,3.0,1.0,1.0
4572,0.0,1.0,2.0,1.0
4573,0.0,2.0,1.0,0.0
4574,1.0,0.0,0.0,2.0
4575,1.0,7.0,0.0,0.0
4576,0.0,0.0,3.0,0.0
4577,1.0,2.0,0.0,4.0
4578,0.0,0.0,6.0,2.0
4579,0.0,0.0,0.0,2.0
4580,1.0,8.0,6.0,3.0
4581,1.0,0.0,1.0,3.0
4582,1.0,1.0,2.0,0.0
4583,2.0,1.0,3.0,2.0
4584,1.0,0.0,0.0,0.0
4585,0.0,0.0,0.0,4.0
4586,4.0,2.0,2.0,2.0
4587,1.0,1.0,7.0,0.0
4588,3.0,0.0,0.0,1.0
4589,0.0,3.0,2.0,4.0
4590,2.0,1.0,0.0,0.0
4591,3.0,1.0,4.0,0.0
4592,1.0,0.0,0.0,0.0
4593,1.0,1.0,1.0,0.0
4594,5.0,2.0,1.0,1.0
4595,0.0,0.0,4.0,2.0
4596,0.0,0.0,3.0,7.0
4597,5.0,4.0,0.0,4.0
4598,9.0,0.0,6.0,5.0
4599,0.0,0.0,0.0,0.0
4600,4.0,0.0,5.0,2.0
4601,0.0,4.0,2.0,0.0
4602,0.0,1.0,4.0,0.0
4603,1.0,1.0,1.0,8.0
4604,0.0,0.0,4.0,1.0
4605,0.0,0.0,3.0,3.0
4606,3.0,0.0,0.0,0.0
4607,0.0,0.0,0.0,0.0
4608,1.0,4.0,0.0,1.0
4609,6.0,0.0,0.0,1.0
4610,0.0,3.0,0.0,3.0
4611,0.0,0.0,3.0,2.0
4612,0.0,2.0,8.0,0.0
4613,4.0,6.0,0.0,3.0
4614,0.0,1.0,0.0,4.0
4615,0.0,5.0,3.0,2.0
4616,1.0,0.0,0.0,1.0
4617,0.0,0.0,2.0,0.0
4618,0.0,2.0,1.0,0.0
4619,1.0,0.0,1.0,1.0
4620,0.0,0.0,0.0,5.0
4621,2.0,0.0,3.0,0.0
4622,0.0,0.0,0.0,0.0
4623,2.0,8.0,1.0,1.0
4624,3.0,3.0,1.0,0.0
4625,1.0,1.0,6.0,1.0
4626,3.0,2.0,0.0,7.0
4627,2.0,2.0,4.0,2.0
4628,1.0,1.0,2.0,6.0
4629,0.0,2.0,0.0,3.0
4630,6.0,5.0,0.0,0.0
4631,2.0,0.0,1.0,2.0
4632,4.0,0.0,2.0,0.0
4633,0.0,3.0,3.0,1.0
4634,3.0,0.0,1.0,1.0
4635,0.0,1.0,1.0,1.0
4636,2.0,3.0,2.0,0.0
4637,0.0,6.0,2.0,7.0
4638,0.0,2.0,1.0,4.0
4639,5.0,1.0,4.0,1.0
4640,1.0,3.0,0.0,0.0
4641,1.0,0.0,4.0,4.0
4642,1.0,0.0,3.0,1.0
4643,3.0,0.0,0.0,2.0
4644,2.0,1.0,0.0,0.0
4645,0.0,0.0,1.0,0.0
4646,0.0,0.0,0.0,1.0
4647,8.0,3.0,3.0,1.0
4648,0.0,1.0,1.0,2.0
4649,0.0,1.0,0.0,0.0
4650,2.0,1.0,2.0,4.0
4651,1.0,3.0,0.0,1.0
4652,0.0,0.0,0.0,2.0
4653,0.0,3.0,4.0,4.0
4654,1.0,3.0,8.0,2.0
4655,1.0,0.0,0.0,2.0
4656,5.0,0.0,3.0,0.0
4657,4.0,6.0,1.0,0.0
4658,6.0,0.0,5.0,0.0
4659,0.0,7.0,0.0,0.0
4660,4.0,9.0,5.0,0.0
4661,2.0,2.0,2.0,0.0
4662,0.0,1.0,0.0,1.0
4663,2.0,0.0,2.0,4.0
4664,0.0,0.0,4.0,0.0
4665,0.0,0.0,0.0,0.0
4666,4.0,3.0,4.0,4.0
4667,5.0,3.0,0.0,0.0
4668,1.0,3.0,0.0,0.0
4669,0.0,0.0,4.0,1.0
4670,1.0,0.0,2.0,0.0
4671,0.0,2.0,0.0,0.0
4672,5.0,1.0,0.0,0.0
4673,0.0,0.0,0.0,1.0
4674,0.0,0.0,1.0,0.0
4675,2.0,2.0,2.0,1.0
4676,2.0,3.0,2.0,3.0
4677,7.0,5.0,3.0,0.0
4678,8.0,4.0,4.0,0.0
4679,3.0,0.0,0.0,8.0
4680,6.0,0.0,4.0,1.0
4681,0.0,5.0,1.0,1.0
4682,3.0,0.0,3.0,1.0
4683,5.0,6.0,4.0,7.0
4684,1.0,5.0,0.0,0.0
4685,0.0,2.0,6.0,0.0
4686,4.0,6.0,0.0,2.0
4687,0.0,0.0,0.0,0.0
4688,0.0,1.0,2.0,3.0
4689,0.0,2.0,0.0,3.0
4690,2.0,2.0,3.0,0.0
4691,0.0,0.0,4.0,3.0
4692,5.0,0.0,0.0,1.0
4693,0.0,0.0,2.0,2.0
4694,5.0,4.0,0.0,1.0
4695,5.0,0.0,1.0,2.0
4696,2.0,5.0,5.0,0.0
4697,0.0,0.0,2.0,7.0
4698,0.0,0.0,2.0,0.0
4699,2.0,0.0,0.0,0.0
4700,8.0,4.0,1.0,5.0
4701,5.0,5.0,2.0,0.0
4702,0.0,1.0,3.0,1.0
4703,4.0,5.0,3.0,4.0
4704,2.0,0.0,1.0,4.0
4705,8.0,7.0,0.0,3.0
4706,0.0,0.0,1.0,3.0
4707,0.0,0.0,0.0,7.0
4708,3.0,0.0,3.0,0.0
4709,0.0,0.0,4.0,0.0
4710,1.0,1.0,2.0,0.0
4711,0.0,2.0,1.0,0.0
4712,1.0,0.0,0.0,4.0
4713,8.0,2.0,1.0,5.0
4714,1.0,6.0,0.0,0.0
4715,0.0,2.0,0.0,1.0
4716,0.0,7.0,4.0,0.0
4717,4.0,2.0,3.0,0.0
4718,0.0,1.0,2.0,2.0
4719,3.0,2.0,0.0,0.0
4720,2.0,7.0,6.0,2.0
4721,0.0,6.0,3.0,2.0
4722,6.0,0.0,0.0,4.0
4723,5.0,1.0,7.0,4.0
4724,5.0,2.0,2.0,3.0
4725,4.0,3.0,2.0,3.0
4726,7.0,0.0,0.0,1.0
4727,1.0,0.0,4.0,0.0
4728,2.0,2.0,0.0,4.0
4729,1.0,0.0,0.0,2.0
4730,0.0,2.0,1.0,6.0
4731,6.0,1.0,6.0,6.0
4732,1.0,1.0,1.0,0.0
4733,1.0,0.0,0.0,5.0
4734,0.0,0.0,6.0,1.0
4735,0.0,0.0,0.0,0.0
4736,2.0,0.0,6.0,0.0
4737,0.0,5.0,0.0,2.0
4738,0.0,3.0,2.0,5.0
4739,6.0,2.0,0.0,3.0
4740,1.0,3.0,2.0,0.0
4741,0.0,3.0,0.0,0.0
4742,0.0,5.0,0.0,3.0
4743,2.0,0.0,0.0,2.0
4744,0.0,2.0,2.0,0.0
4745,6.0,3.0,0.0,0.0
4746,0.0,0.0,4.0,0.0
4747,2.0,1.0,1.0,1.0
4748,5.0,2.0,0.0,2.0
4749,2.0,0.0,0.0,1.0
4750,3.0,1.0,1.0,1.0
4751,4.0,3.0,0.0,4.0
4752,0.0,1.0,4.0,1.0
4753,2.0,4.0,1.0,0.0
4754,4.0,0.0,1.0,1.0
4755,3.0,1.0,4.0,7.0
4756,0.0,4.0,0.0,0.0
4757,7.0,7.0,1.0,4.0
4758,0.0,5.0,0.0,0.0
4759,2.0,3.0,0.0,0.0
4760,2.0,1.0,1.0,3.0
4761,1.0,4.0,2.0,8.0
4762,2.0,4.0,0.0,3.0
4763,0.0,0.0,1.0,1.0
4764,0.0,0.0,2.0,4.0
4765,0.0,0.0,4.0,1.0
4766,0.0,0.0,0.0,1.0
4767,0.0,3.0,0.0,0.0
4768,4.0,4.0,2.0,0.0
4769,0.0,1.0,4.0,0.0
4770,0.0,1.0,5.0,1.0
4771,2.0,2.0,7.0,1.0
4772,0.0,1.0,4.0,0.0
4773,0.0,5.0,1.0,5.0
4774,0.0,2.0,0.0,1.0
4775,1.0,0.0,1.0,0.0
4776,0.0,0.0,0.0,2.0
4777,2.0,0.0,6.0,5.0
4778,0.0,1.0,0.0,1.0
4779,1.0,0.0,0.0,5.0
4780,6.0,2.0,1.0,1.0
4781,0.0,0.0,3.0,0.0
4782,1.0,0.0,1.0,2.0
4783,0.0,1.0,2.0,0.0
4784,1.0,0.0,1.0,5.0
4785,0.0,0.0,0.0,0.0
4786,1.0,1.0,1.0,5.0
4787,2.0,0.0,6.0,0.0
4788,0.0,0.0,2.0,0.0
4789,4.0,3.0,1.0,0.0
4790,5.0,5.0,0.0,0.0
4791,1.0,4.0,1.0,0.0
4792,1.0,1.0,4.0,3.0
4793,0.0,0.0,1.0,8.0
4794,0.0,0.0,2.0,8.0
4795,0.0,2.0,0.0,2.0
4796,2.0,1.0,2.0,2.0
4797,0.0,0.0,0.0,0.0
4798,3.0,8.0,3.0,0.0
4799,4.0,2.0,4.0,0.0
4800,1.0,1.0,0.0,0.0
4801,0.0,2.0,4.0,1.0
4802,6.0,0.0,1.0,0.0
4803,4.0,0.0,1.0,4.0
4804,1.0,2.0,0.0,2.0
4805,3.0,0.0,2.0,1.0
4806,4.0,0.0,4.0,2.0
4807,5.0,0.0,0.0,0.0
4808,0.0,0.0,3.0,0.0
4809,2.0,1.0,1.0,1.0
4810,0.0,0.0,0.0,4.0
4811,0.0,4.0,0.0,2.0
4812,3.0,0.0,1.0,1.0
4813,5.0,0.0,3.0,0.0
4814,3.0,0.0,4.0,0.0
4815,3.0,4.0,0.0,0.0
4816,3.0,3.0,2.0,2.0
4817,0.0,7.0,3.0,3.0
4818,0.0,1.0,0.0,1.0
4819,5.0,0.0,0.0,5.0
4820,6.0,1.0,2.0,7.0
4821,1.0,1.0,0.0,2.0
4822,6.0,0.0,1.0,7.0
4823,0.0,2.0,0.0,0.0
4824,0.0,3.0,2.0,4.0
4825,7.0,0.0,0.0,0.0
4826,0.0,5.0,3.0,0.0
4827,0.0,2.0,0.0,0.0
4828,0.0,2.0,1.0,0.0
4829,3.0,8.0,1.0,0.0
4830,4.0,3.0,4.0,0.0
4831,3.0,3.0,0.0,0.0
4832,5.0,1.0,0.0,0.0
4833,0.0,0.0,1.0,0.0
4834,0.0,0.0,0.0,0.0
4835,3.0,0.0,1.0,4.0
4836,1.0,4.0,3.0,1.0
4837,0.0,1.0,0.0,0.0
4838,0.0,8.0,1.0,2.0
4839,0.0,1.0,4.0,5.0
4840,0.0,4.0,2.0,0.0
4841,3.0,2.0,1.0,1.0
4842,0.0,0.0,0.0,1.0
4843,0.0,0.0,1.0,0.0
4844,8.0,3.0,4.0,1.0
4845,1.0,1.0,2.0,0.0
4846,0.0,0.0,0.0,1.0
4847,0.0,1.0,1.0,0.0
4848,0.0,2.0,0.0,0.0
4849,2.0,2.0,0.0,4.0
4850,1.0,1.0,2.0,6.0
4851,8.0,0.0,0.0,2.0
4852,1.0,2.0,0.0,4.0
