,0,1,2,3,4,5
09094-portrai2.jpg,12.879877,-12.315505,36.703865,4.2445054,-4.723093,-30.261648
44734-composit.jpg,15.179575,-14.574854,41.55127,4.5544486,-5.6291633,-34.40467
00858-crucifi.jpg,10.334671,-10.11728,32.455254,3.6258402,-4.221995,-26.595732
14003-portalid.jpg,8.873909,-8.714886,29.829144,3.5677087,-3.733928,-24.448214
33347-sebasti.jpg,8.064136,-7.743784,27.64257,3.0995233,-3.4674141,-22.604694
08459-christ_p.jpg,15.739393,-15.241419,43.255985,4.725923,-5.716102,-35.811516
17728-215goya.jpg,16.148998,-15.805419,44.422817,4.8238215,-5.936864,-36.711258
32950-06alba.jpg,16.777506,-16.282196,45.87431,4.911244,-6.0044904,-37.776184
40938-06virgix.jpg,13.471563,-12.904591,39.759663,4.5214243,-5.23749,-32.906494
24619-diptych1.jpg,12.682512,-12.189394,35.50896,4.0065227,-5.049146,-29.318129
23133-2chapte9.jpg,6.7486477,-6.8185067,26.705341,3.182685,-3.5210938,-21.508036
00281-madchild.jpg,14.816702,-14.078268,39.965237,4.324492,-5.3310027,-32.907043
31311-madchild.jpg,17.783823,-17.100527,47.623554,5.19237,-6.1512055,-39.386856
21670-rebelang.jpg,6.329871,-6.257279,25.285446,2.8409073,-3.2121656,-20.304579
24266-vase_fl1.jpg,13.113857,-12.726847,38.117672,4.1331196,-5.1074386,-31.351276
28759-3marytud.jpg,13.187394,-12.661805,37.401573,4.0918784,-4.7900023,-30.83168
20033-out_inn.jpg,15.203193,-14.63934,41.76413,4.5673885,-5.5402174,-34.44759
30514-landflig.jpg,14.909194,-14.395223,41.450405,4.7353153,-5.538978,-34.34196
32716-cavalry.jpg,5.6308675,-5.8398805,21.145819,2.8540468,-2.3978026,-17.655111
40114-family.jpg,12.8988495,-12.772535,38.596157,4.456606,-5.0720954,-31.665197
17227-copies19.jpg,14.273814,-13.863688,40.97043,4.609159,-5.5209703,-33.845924
13681-vision.jpg,12.665513,-12.30822,38.208508,4.2016926,-4.8857427,-31.310572
39453-0gonzaga.jpg,17.46671,-16.704626,46.595203,5.2048883,-6.1122975,-38.706287
00414-3george2.jpg,18.706787,-18.112577,48.95973,5.375156,-6.4355264,-40.55285
07055-conversi.jpg,16.042225,-15.579344,43.597363,4.8773313,-5.8283405,-36.069695
30234-05apol1.jpg,11.7025795,-11.404078,35.384304,4.0371494,-4.490501,-29.105408
07472-10bacch.jpg,13.5970955,-12.972696,39.62347,4.3266864,-5.204877,-32.624058
23602-holyfami.jpg,7.2467995,-6.977234,25.816877,3.1851268,-3.0557227,-21.49101
27008-s_elena2.jpg,12.72785,-12.274261,36.02931,3.9072456,-4.760258,-29.489641
36039-harbour.jpg,15.869568,-15.395383,43.057774,4.676352,-5.7527103,-35.590347
18375-1702grec.jpg,18.34323,-17.779371,48.245102,5.2670455,-6.3041286,-39.920967
34973-3naturno.jpg,18.770874,-18.183878,49.08842,5.454884,-6.3945403,-40.682793
29836-strozzi.jpg,15.759581,-15.388829,43.68682,4.985336,-5.7503896,-36.2846
14930-5paris03.jpg,12.674103,-12.320611,36.496437,4.094313,-4.7464347,-29.88425
23178-16monaco.jpg,15.171952,-14.669032,42.10767,4.5099936,-5.3431506,-34.602898
31794-grotto.jpg,16.10242,-15.49438,43.084408,4.7537665,-5.744363,-35.631016
03174-stillife.jpg,7.1557827,-7.102839,25.991022,3.0285249,-3.038069,-21.516436
28778-eccehomo.jpg,11.839811,-11.379997,35.261898,4.133859,-4.3180246,-29.326246
20709-s_aristo.jpg,11.491935,-11.056476,34.284573,4.059602,-4.4764132,-28.423235
18334-1401grec.jpg,15.521224,-14.992017,43.30669,4.678015,-5.669336,-35.77085
21891-timesave.jpg,15.5432,-14.946893,43.222248,4.7425714,-5.679994,-35.75612
30220-4ducale21.jpg,15.1044035,-14.719199,42.02855,4.68282,-5.4575634,-34.842747
10100-29altar.jpg,14.073868,-13.540804,39.98198,4.730957,-5.2316527,-33.149128
38377-venus_cu.jpg,13.686974,-13.203253,38.221737,4.379221,-4.8821006,-31.90121
29485-towndusk.jpg,17.7342,-17.009195,46.84491,5.318294,-6.124021,-39.048294
44081-05lady.jpg,13.255047,-12.827932,38.515797,4.281183,-4.789307,-31.816196
06499-15dance1.jpg,17.277357,-16.845346,46.671246,5.1316657,-5.9739513,-38.547577
21639-didobull.jpg,15.791035,-15.214948,43.341274,4.7294664,-5.607752,-35.833305
09087-lament.jpg,12.969383,-12.535576,38.127815,4.2858357,-4.9360433,-31.45108
18639-4predel.jpg,7.5822196,-7.5041203,27.66631,3.2298298,-3.0782294,-22.561398
43239-port_man.jpg,11.217112,-11.053529,34.917133,4.0212545,-4.207618,-28.880625
02985-borso.jpg,15.190074,-14.555661,41.053024,4.563415,-5.3651795,-34.113083
12999-selfport.jpg,15.867886,-15.274036,44.336056,4.87312,-5.6271267,-36.65026
32907-5ceilin.jpg,16.732607,-16.25173,45.420944,4.9874234,-6.0234456,-37.426994
28919-navagero.jpg,11.533848,-11.229861,35.78702,4.3995185,-4.3435817,-29.916788
30618-borghese.jpg,5.694375,-5.443013,22.792702,2.7718012,-2.9067383,-18.621424
37815-coronati.jpg,16.909855,-16.297318,45.70474,5.0143056,-6.0055366,-37.79311
40210-blodget.jpg,12.252982,-12.037422,37.453976,4.226404,-4.842897,-30.693174
12494-09tuche.jpg,11.769665,-11.287672,34.460743,4.1871686,-4.7960677,-28.307652
11000-309david.jpg,13.628775,-13.08471,38.94553,4.4577613,-5.0969863,-32.292747
04101-1rest.jpg,16.15587,-15.602232,43.622204,4.9129434,-5.5830483,-36.182335
13558-1view.jpg,15.046947,-14.652682,42.496296,4.6358237,-5.5430126,-35.009766
23275-04young.jpg,13.975979,-13.720146,40.253056,4.8868666,-5.0890784,-33.49585
37304-foglia1.jpg,17.04343,-16.478327,46.242214,5.013126,-6.004582,-38.32233
37398-boardwal.jpg,18.23515,-17.535303,48.365658,5.3189135,-6.3971496,-40.085045
17622-louisphi.jpg,15.296247,-14.883288,41.868137,4.7066116,-5.3922873,-34.72625
07961-farnes05.jpg,14.30961,-13.871618,41.320026,4.559547,-5.2387424,-33.961884
30378-portlady.jpg,9.534068,-9.348961,32.204468,3.6361995,-4.1738887,-26.334593
04935-casio1.jpg,17.499609,-17.028101,46.665607,5.157986,-6.0981803,-38.55616
36707-larderst.jpg,9.333529,-8.999037,30.82232,3.6249883,-3.961196,-25.341578
44235-graveyar.jpg,11.3518505,-10.89374,32.799408,3.6661487,-4.201529,-27.192581
05775-beggars.jpg,13.066742,-12.73587,38.727154,4.4403377,-5.191801,-31.898884
07104-altarpie.jpg,12.49498,-12.029856,36.182686,4.052267,-4.814937,-29.749912
18959-dossal.jpg,15.571894,-14.92083,41.557045,4.6113553,-5.49356,-34.309994
03625-nolleken.jpg,3.333779,-3.3106813,16.779142,1.9528012,-2.169615,-13.628616
20938-mirror.jpg,12.460999,-11.939716,36.179394,4.0045443,-4.7741985,-29.74504
21706-bacchus.jpg,13.495561,-12.994794,39.40082,4.5323043,-5.134256,-32.509834
24279-madsaint.jpg,18.043806,-17.476248,47.579315,5.194724,-6.2054315,-39.402725
07703-2annunc1.jpg,13.383375,-13.060925,39.3883,4.2640467,-4.9062796,-32.43625
23333-01carry.jpg,2.0565426,-2.1052408,14.101287,1.9847163,-1.5273587,-11.423169
38537-3allegor.jpg,12.094257,-11.643577,35.807373,4.0790167,-4.6277585,-29.406506
24346-stillif2.jpg,14.068216,-13.540147,39.967037,4.4548573,-5.1540017,-32.87061
37327-2orsini.jpg,10.260715,-10.045721,31.9902,3.501201,-3.7843602,-26.208555
04538-stia_tri.jpg,12.112377,-11.92064,35.85185,4.2879624,-4.625362,-29.625525
34365-riomaria.jpg,11.477379,-11.096388,34.486885,3.970492,-4.3286214,-28.537205
00512-brothel.jpg,12.24122,-11.963009,36.957264,4.2539496,-4.7989197,-30.534143
05088-ven_mars.jpg,12.609844,-12.103786,36.925045,4.080243,-4.9184628,-30.4079
28357-triumph.jpg,12.627321,-12.106764,37.11836,4.285829,-4.8136125,-30.594221
03169-frascati.jpg,13.6898155,-13.296898,38.5069,4.2079177,-4.9748216,-31.770317
06039-entrance.jpg,15.972256,-15.48589,43.754585,4.8461223,-5.6491694,-36.064507
20481-portyman.jpg,12.111779,-11.658433,35.013016,3.8942337,-4.7822556,-28.82009
28572-1argen7.jpg,15.637607,-15.17071,42.77711,4.848461,-5.4520593,-35.507973
04574-drinking.jpg,13.174666,-12.642393,37.432102,4.3878217,-4.8272095,-31.11668
15793-village1.jpg,17.244274,-16.495708,45.718685,5.080399,-6.1090446,-37.90224
06917-flowers.jpg,12.465685,-11.958022,36.973034,3.9720042,-4.738907,-30.25704
08029-cardinal.jpg,18.478186,-17.868172,48.471592,5.351567,-6.357003,-40.118557
30622-luther.jpg,8.373184,-8.051202,27.034525,3.0969696,-3.7198675,-22.04242
01034-egypt.jpg,17.897785,-17.361845,47.568516,5.1929355,-6.1740108,-39.352608
30687-adoratio.jpg,13.046879,-12.489328,37.752583,4.133142,-5.038289,-30.984964
14623-1south1.jpg,15.4141445,-15.035714,42.743397,4.888841,-5.6415544,-35.602562
43829-mosonyi.jpg,17.522875,-16.8622,46.37968,5.1708813,-6.191689,-38.536686
06313-williams.jpg,11.696598,-11.439452,35.34061,4.16758,-4.7209444,-29.175112
39835-dauphin.jpg,8.678828,-8.3720875,28.263845,3.0458927,-3.663656,-22.897211
14576-son.jpg,9.700256,-9.334914,30.060085,3.3480105,-4.1413064,-24.617529
24946-bluejea4.jpg,11.622218,-11.299661,34.11069,3.766608,-4.462904,-28.064325
00655-lastsu.jpg,16.530684,-16.008541,44.963165,4.9415474,-5.9285808,-37.044422
26369-cambrai.jpg,11.963133,-11.34123,34.235355,3.856432,-4.458369,-28.25399
22202-2cardpla.jpg,12.137997,-11.710924,35.829266,4.09337,-4.5966177,-29.656242
41108-10adorat.jpg,13.502896,-13.280405,40.35516,4.304463,-4.9944177,-33.32225
05865-scrubbin.jpg,13.396518,-13.033088,39.08666,4.3619604,-4.8790517,-32.506634
10082-10altar.jpg,14.245293,-13.749548,40.518463,4.6953387,-5.285222,-33.55484
35910-3magdale.jpg,13.034782,-12.605728,37.872105,4.20971,-4.9280944,-31.219698
39987-1misc10.jpg,16.36248,-15.758775,45.077526,4.847179,-5.8044863,-37.095016
24519-04clemen.jpg,12.113787,-11.654268,36.04557,4.140841,-4.642186,-29.648733
33341-baptist.jpg,11.736359,-11.3433,33.71648,3.8194566,-4.390716,-28.06709
03185-newtest.jpg,16.137907,-15.752049,44.548565,4.7569437,-5.843902,-36.66741
16781-1south2.jpg,12.632959,-12.096849,37.07118,4.5879726,-4.4971657,-31.074131
19825-2barbara.jpg,12.460236,-12.147985,36.510216,4.1880555,-4.7499437,-30.228113
43629-orpheus.jpg,11.389871,-11.260248,35.479412,4.194217,-4.4140553,-29.494623
14712-07lady_b.jpg,5.8623734,-5.890561,17.083809,2.8426251,-1.84425,-14.65582
37263-90death.jpg,14.583073,-14.156355,41.839344,4.9642267,-5.5098357,-34.530113
16826-lucretia.jpg,14.436271,-13.816472,40.770176,4.720204,-5.4702373,-33.82756
41511-cosimo2.jpg,15.763702,-15.189476,43.24418,4.899481,-5.639131,-35.827118
21150-waterfa.jpg,11.618488,-11.34934,35.22762,4.090775,-4.323239,-29.237654
24649-triptych.jpg,8.21928,-7.646245,26.503876,2.8783717,-3.6803753,-21.426727
30614-3albriz1.jpg,10.457779,-10.032219,32.41013,3.5548148,-4.1516075,-26.658846
17941-rivervie.jpg,18.330036,-17.494436,46.734623,5.130139,-6.4255385,-38.72442
22323-45beach.jpg,12.621102,-12.39559,37.38552,4.1672206,-4.727585,-30.824348
11615-cesarin1.jpg,10.459802,-9.868815,30.53909,3.22719,-4.086941,-24.99571
13317-17carnat.jpg,7.68713,-7.2377462,25.454021,2.7870245,-2.919883,-21.125143
09162-pieta.jpg,15.669458,-15.181969,43.424213,4.763162,-5.550582,-35.88991
23587-portrai1.jpg,4.6638565,-4.410364,19.216862,2.3971052,-2.4740436,-15.817452
08874-17david.jpg,13.048912,-12.65066,38.590893,4.5932817,-5.0549417,-31.948647
22358-rembrand.jpg,9.737991,-9.367912,31.389296,3.3757062,-3.903323,-25.780056
21942-1musicia.jpg,17.97869,-17.345598,47.735012,5.087774,-6.306221,-39.491142
28570-1argen5.jpg,15.197292,-14.696493,43.03368,4.582484,-5.606783,-35.456886
10470-sacrame1.jpg,16.288315,-15.589825,43.571877,4.856586,-5.6833425,-36.087692
44271-2rome.jpg,15.472763,-15.058392,43.102608,4.6971145,-5.5953526,-35.43051
19767-woodedlb.jpg,6.718543,-6.5728884,25.033047,3.1182022,-3.0199077,-20.421637
41966-miracle.jpg,11.85838,-11.464375,34.56168,3.8963199,-4.4714007,-28.553907
29254-106muril.jpg,10.756021,-10.450176,33.910522,4.051488,-4.051265,-28.14309
38911-021apoll.jpg,7.22499,-6.914411,25.468536,3.104504,-3.3549073,-21.178848
03544-03renoir.jpg,11.718939,-11.267061,34.650875,3.9228935,-4.456857,-28.60501
17531-9christ.jpg,17.454212,-16.878435,46.393364,5.154288,-6.103534,-38.49505
21815-flowers1.jpg,17.362267,-16.817547,46.99062,5.1998196,-6.180417,-38.898872
06749-burgomas.jpg,6.0894294,-6.054871,23.352343,2.6943624,-3.1607811,-18.706787
39531-anacreon.jpg,12.424495,-12.005958,36.78748,4.1291566,-4.5867286,-30.402262
09100-calvary.jpg,15.812888,-15.046256,42.506657,4.6800227,-5.522741,-35.27935
18760-guard302.jpg,12.992195,-12.551028,36.814053,4.036212,-4.920444,-30.207941
24504-0view.jpg,16.362467,-15.864857,44.51848,4.8300614,-5.785599,-36.70109
32254-06sabin2.jpg,14.111368,-13.783831,40.406635,4.5910935,-5.3074327,-33.446518
40359-1hawkwoo.jpg,7.4547625,-7.3075223,25.425367,2.8803205,-3.0544465,-20.711077
20275-flagella.jpg,13.950281,-13.284021,40.019848,4.601292,-5.248878,-33.05352
13900-stil_gra.jpg,12.486418,-11.845091,36.986546,4.2647223,-4.6093707,-30.711662
03064-apollo.jpg,16.140848,-15.681267,43.829678,4.7793207,-5.7752376,-36.109905
07950-selfport.jpg,16.614578,-16.095675,44.4683,4.7789435,-5.8138437,-36.70636
29583-altarpi2.jpg,13.545326,-12.925494,37.12998,4.2257524,-5.0021105,-30.629288
21642-orpheus.jpg,9.381195,-9.157621,31.154718,3.4696581,-4.0982842,-25.064976
22709-24behead.jpg,16.774748,-16.314793,46.624992,5.068484,-5.9660635,-38.436203
04840-still_li.jpg,12.805633,-12.461764,37.5945,4.2543874,-4.861671,-30.942581
44253-nieuwe3.jpg,11.412972,-11.130573,34.666386,3.91645,-4.2769895,-28.476458
38081-italiana.jpg,13.952442,-13.495136,39.583237,4.438329,-5.251428,-32.668118
17990-13vault.jpg,11.847983,-11.519189,36.987675,4.3060718,-4.497573,-30.36537
27064-port_man.jpg,8.5694275,-8.356537,29.64348,3.519235,-3.578466,-24.317795
19310-elliston.jpg,4.597534,-4.360366,18.580128,2.153102,-2.550966,-15.114828
43420-triptych.jpg,12.505066,-11.965835,36.454136,4.4248443,-4.6791606,-30.401176
14386-grimani.jpg,16.480568,-15.806503,44.5649,4.8842306,-5.8215156,-36.786583
36300-virgin_c.jpg,8.486561,-8.329085,28.54446,3.0465117,-3.4518175,-23.198729
38044-nanette.jpg,14.474475,-13.930178,39.68378,4.40455,-5.299473,-32.779476
03229-colomba1.jpg,14.3549,-13.854365,39.51257,4.423227,-5.1396823,-32.763763
35512-44mythol.jpg,17.51059,-16.87422,46.832363,5.1842484,-6.047157,-39.008926
23615-c_adored.jpg,11.495338,-11.3779335,35.906902,4.064122,-4.511026,-29.616316
03799-081madon.jpg,11.601707,-11.45295,34.491978,4.454435,-4.4420395,-28.971975
31075-3anton05.jpg,14.588548,-14.154179,42.539993,4.680201,-5.535459,-34.901382
30910-madonna.jpg,13.83544,-13.493433,39.42938,4.4195857,-5.122397,-32.549194
25372-shadow.jpg,15.814015,-15.268175,43.93796,4.8283925,-5.6998925,-36.2613
25209-fragment.jpg,15.355289,-14.809884,43.13063,4.769881,-5.609111,-35.65587
24603-c_cross.jpg,9.893155,-9.638449,32.895096,3.8813329,-3.8738792,-26.86627
32162-eleonora.jpg,5.4647903,-5.13294,20.287033,2.5479374,-2.607114,-16.567183
09412-marine1.jpg,12.882629,-12.47574,38.39778,4.2756104,-4.832667,-31.473864
30223-4ducale32.jpg,12.844829,-12.5680485,38.157177,4.3107524,-4.985447,-31.385592
23431-05luce.jpg,13.2411175,-12.797029,37.768387,4.286138,-4.65507,-31.478636
35854-seascape.jpg,18.883543,-18.239517,49.30026,5.4629893,-6.4527287,-40.94883
10432-headmoor.jpg,14.964226,-14.454432,41.169453,4.5496435,-5.413423,-34.0378
09055-nuptials.jpg,15.23311,-14.686482,42.332603,4.7111697,-5.405537,-34.868515
43027-tobias.jpg,14.881289,-14.493553,41.96851,4.686869,-5.5857854,-34.540386
10133-13religi.jpg,15.993935,-15.523779,44.730766,4.927988,-5.6771646,-36.995415
24364-family.jpg,6.6175885,-6.372769,24.64152,2.80222,-3.0858195,-20.31151
13224-immacula.jpg,15.513508,-15.053156,42.22776,4.73502,-5.567778,-34.8769
07561-43jerome.jpg,11.249926,-11.061302,34.860653,3.818823,-4.3943596,-28.421423
03332-lamentat.jpg,12.290923,-11.732658,37.83546,4.2087874,-4.6926866,-31.081997
29835-strozz1.jpg,17.338741,-16.68587,45.94155,4.982636,-6.0850596,-37.94108
00976-0fresco.jpg,5.826018,-5.7441177,25.700836,3.0777864,-2.920132,-20.661287
13280-allegory.jpg,12.207855,-11.736342,36.00088,4.19025,-4.6163635,-29.765839
04908-jacob.jpg,10.998913,-10.722143,33.9285,3.8185158,-4.300507,-28.086023
32537-adoratio.jpg,15.853593,-15.326583,43.319424,4.749724,-5.8289185,-35.80184
34770-5relate6.jpg,15.742571,-15.067707,42.44051,4.570626,-5.635265,-35.01535
21378-aurora.jpg,16.843983,-16.394102,45.284878,5.0210686,-6.0533586,-37.507862
19046-satyr.jpg,12.445015,-11.813519,34.383892,3.8039923,-4.5132527,-28.413025
33503-08portra.jpg,17.187107,-16.55517,46.316483,5.1503663,-6.004345,-38.34987
32050-croesus.jpg,15.631184,-15.333832,43.58578,4.911925,-5.637128,-35.98824
13501-zodiac05.jpg,15.173794,-14.629791,42.412003,4.634839,-5.617705,-34.88755
42699-islands.jpg,-0.100235604,0.157803,5.845595,0.311352,-0.6700695,-4.131003
26716-lu09asa.jpg,12.948263,-12.217137,37.870132,4.092318,-4.691815,-30.887617
19218-78preach.jpg,15.875956,-15.332315,43.48483,4.9667497,-5.5153337,-36.188316
41695-081lazar.jpg,7.460124,-7.25395,26.996391,3.1323678,-3.392447,-22.081232
24105-91pieta.jpg,14.57131,-13.96885,42.215805,4.9703803,-5.6088023,-34.978104
41509-conversa.jpg,15.420893,-14.740743,41.666378,4.6183085,-5.4986997,-34.404205
42264-0508vela.jpg,15.582149,-15.008622,43.798008,4.8545184,-5.634723,-36.258705
21248-volkonsk.jpg,15.57846,-15.109942,42.85674,4.8347282,-5.58079,-35.46602
43737-wendelin.jpg,12.398752,-11.86758,36.652367,4.2996507,-4.8157096,-30.200373
42893-1view0.jpg,14.846008,-14.267741,41.551006,4.543169,-5.4246736,-34.384888
31912-virgin_c.jpg,16.908915,-16.364622,45.95039,5.0376782,-6.014609,-38.010994
33540-61portra.jpg,8.213637,-7.7815523,26.581074,2.9484243,-3.3608248,-21.81608
11557-adoratio.jpg,9.399583,-9.248599,30.742476,3.6786044,-3.8737636,-25.35764
13086-eliseus.jpg,11.520155,-11.148694,34.38417,4.08641,-4.720239,-28.17985
08557-3lands04.jpg,11.904398,-11.375128,35.16728,4.017473,-4.701055,-29.165356
11170-1870s_70.jpg,16.878048,-16.305012,44.81007,4.9752955,-5.8569593,-37.26628
10912-cambyse2.jpg,11.934099,-11.328394,35.438953,3.8653946,-4.507755,-29.130564
20657-view_bay.jpg,13.907679,-13.434138,39.066746,4.2200007,-5.1877966,-32.218895
00798-perugia2.jpg,11.867229,-11.588755,35.78217,4.0593824,-4.6148267,-29.478922
20479-annuncia.jpg,13.648323,-13.201487,39.357655,4.3229513,-5.0111494,-32.38481
22341-1girl.jpg,9.909504,-9.522094,30.245903,3.3850427,-4.133761,-24.866396
29328-4nagybal.jpg,10.8322315,-10.446152,32.497772,3.7679865,-4.1753707,-27.127672
38979-01labia.jpg,17.385986,-16.78626,46.376728,5.2111254,-6.0228057,-38.517944
29700-bathsheb.jpg,11.196378,-10.814901,33.84969,4.2023215,-4.2898774,-28.284687
36826-sacracon.jpg,16.573002,-16.035322,43.999207,4.927625,-5.758969,-36.638092
16136-chris10.jpg,15.203705,-14.612434,42.93606,4.8138623,-5.6294045,-35.377644
14826-circumci.jpg,12.32906,-12.0769,38.427944,4.5438385,-4.782558,-31.474203
17170-1asylu03.jpg,14.413338,-13.897885,40.320454,4.5034447,-5.3763256,-33.206017
23724-kensingt.jpg,12.541058,-12.066913,35.65659,3.8055968,-4.858747,-29.231993
30720-arrival.jpg,15.192316,-14.602169,41.606373,4.6759195,-5.423246,-34.19128
32126-cattle.jpg,16.874619,-16.338226,45.55089,5.1068015,-6.061009,-37.640533
32793-29christ.jpg,13.6007805,-13.162067,39.27016,4.608684,-4.9782767,-32.61799
29600-triptyc.jpg,14.340143,-13.893865,40.982105,4.480538,-5.2165775,-33.665653
17457-spaniel2.jpg,17.017109,-16.435024,45.79216,5.0075097,-6.005053,-38.148388
41174-z_ag.jpg,16.503502,-15.90245,44.931362,5.0198674,-5.905323,-37.307476
38876-14udine.jpg,15.775879,-15.163956,43.68446,4.9905357,-5.647001,-35.978176
11612-agucchi2.jpg,15.534916,-14.886715,42.46505,4.738246,-5.969642,-34.953876
22791-catherin.jpg,8.051095,-7.7543573,27.571075,3.1981316,-3.434593,-22.541674
36458-gastonfo.jpg,13.632938,-13.098376,38.35803,4.2290397,-5.0544496,-31.63238
21503-council.jpg,16.394325,-15.94224,45.3988,5.1673226,-5.9490595,-37.50875
18899-swallow.jpg,16.914673,-16.276613,45.22455,5.1193566,-6.004088,-37.568527
23292-04rosary.jpg,8.095357,-7.5593,28.282976,3.2258646,-3.527943,-22.913874
03770-037prese.jpg,12.072135,-11.677475,36.38123,4.192641,-4.687392,-29.876429
08971-turkey.jpg,14.655823,-14.161646,42.220467,4.629048,-5.388182,-34.903122
06934-adorati.jpg,14.003685,-13.356329,38.539314,4.2191296,-5.1169024,-31.718355
34935-15isere.jpg,16.40675,-15.889998,45.112507,5.0218077,-5.9881616,-37.373226
35125-woodland.jpg,13.1440115,-12.589998,37.97904,4.390097,-4.876971,-31.268517
34941-25french.jpg,8.058174,-7.721399,28.883291,3.4561834,-3.4655142,-23.76443
00517-rossini.jpg,11.94416,-11.517265,34.53884,3.695343,-4.7843065,-28.173498
02884-apotheos.jpg,15.241523,-14.904354,43.29669,4.7362094,-5.790555,-35.60905
03542-01pink.jpg,12.799612,-12.604731,38.265347,4.2875347,-4.983294,-31.674835
39545-miss_ll.jpg,12.834045,-12.43273,38.062286,4.3271394,-4.9976506,-31.429209
16841-virgin_c.jpg,17.555199,-17.063791,47.12901,5.283113,-5.992057,-39.183186
25302-venus_cu.jpg,12.384253,-11.93783,36.259235,4.0822673,-4.6752563,-30.003038
43438-estuary2.jpg,17.029373,-16.429363,45.48379,4.9847507,-6.0438123,-37.63187
10683-pancraz4.jpg,15.562717,-15.188142,42.823433,4.664745,-5.664273,-35.331173
10238-1venus11.jpg,12.540651,-12.075422,36.50503,3.9706674,-4.7461143,-30.094389
05697-venus_ba.jpg,7.658476,-7.6883125,28.120522,3.2496643,-3.5789824,-22.856579
17229-copies21.jpg,14.315621,-14.032828,42.544216,4.514724,-5.431578,-34.724293
23793-anthony2.jpg,13.978496,-13.456415,39.836395,4.5411425,-5.1789513,-32.91713
36726-1allegor.jpg,13.06779,-12.707441,38.409603,4.2356744,-4.90717,-31.803482
22575-5vault2.jpg,10.934131,-10.434225,32.480267,3.6821327,-4.190388,-26.961973
20906-grapepic.jpg,14.701589,-14.266478,41.116737,4.5883784,-5.4834585,-33.94452
20682-02jongk.jpg,16.350119,-15.619074,43.824097,4.7547536,-5.9932284,-36.102474
38253-david.jpg,14.347231,-13.7962475,40.172077,4.3941374,-5.250358,-33.16868
17401-ceres_ba.jpg,8.165095,-7.850412,27.9147,3.160078,-3.3867261,-22.883604
38879-17udine.jpg,14.381574,-13.899929,40.91497,4.5465837,-5.613441,-33.58905
02766-isaacble.jpg,13.669124,-13.260591,40.19357,4.4893413,-5.037541,-33.08574
24940-bielefe2.jpg,11.617524,-11.106642,36.100025,4.06453,-4.7060733,-29.54951
24230-geremia.jpg,17.215662,-16.850342,46.87409,5.080354,-6.077909,-38.708282
16587-2pitti.jpg,14.713589,-14.21505,40.69602,4.472457,-5.4801216,-33.71399
40165-adorati.jpg,9.230285,-8.974575,29.749008,3.401166,-3.832423,-24.4167
33580-121portr.jpg,10.428503,-10.139206,32.92338,3.8345299,-4.3216076,-27.148745
15108-st_john.jpg,12.678879,-12.493906,37.530464,4.197373,-4.736913,-31.086584
19081-02portma.jpg,9.599287,-9.301794,30.087618,3.3847609,-3.787699,-24.849348
34051-2renoi31.jpg,18.80674,-18.163492,48.902336,5.451097,-6.3256416,-40.668213
13353-u2singi.jpg,15.654377,-15.232975,43.539257,4.8895774,-5.70796,-35.845963
35767-fruistil.jpg,12.877874,-12.494926,38.722744,4.23893,-4.73387,-31.920984
25206-roudnice.jpg,17.203653,-16.638018,46.007885,5.0803113,-5.9410777,-38.075146
20472-eligius.jpg,15.764432,-15.216419,43.215183,4.6956377,-5.668554,-35.519028
41376-06scene1.jpg,17.109768,-16.495731,46.033302,5.1086373,-6.040441,-38.011906
29176-2pilate.jpg,10.310806,-9.998753,32.59857,3.798828,-4.093765,-26.978386
42044-folkes.jpg,9.261925,-8.836712,30.669891,3.5136578,-3.8647983,-25.278193
13138-dream.jpg,17.229692,-16.587864,45.646255,5.121878,-6.0479035,-37.97802
29215-the_fall.jpg,16.856384,-16.32607,45.66566,4.873634,-5.930694,-37.67621
10634-oriental.jpg,10.756197,-10.300174,32.683968,3.7022507,-4.260568,-26.716574
10089-17altar.jpg,10.940134,-10.3814335,32.937077,3.7851207,-4.414222,-27.154959
39088-07rezzo2.jpg,13.523105,-13.067249,39.315628,4.3987117,-5.0241294,-32.424614
26580-05_2ce5f.jpg,13.42312,-13.038257,40.66785,4.5977836,-4.9859824,-33.505833
04833-houndsbo.jpg,17.915493,-17.563055,48.213486,5.2819943,-6.2818813,-39.897507
09764-2april_.jpg,12.634944,-12.34966,38.310795,4.4413614,-4.74268,-31.700964
34004-1renoi06.jpg,14.474276,-13.935402,41.005283,4.4111323,-5.371653,-33.72998
13587-selfport.jpg,16.301355,-15.854251,44.823635,4.951959,-5.8736353,-36.997974
27099-luteplay.jpg,12.718254,-12.229495,36.653263,4.094889,-4.6831436,-30.23514
36878-charity2.jpg,13.99346,-13.561779,40.502285,4.6630235,-5.10144,-33.412704
03148-szecheny.jpg,11.205791,-10.830795,33.069874,3.8258424,-4.304112,-27.264788
10097-26altar.jpg,12.442169,-12.050533,37.97685,4.3400593,-4.773728,-31.306547
43136-esther_a.jpg,6.4734325,-6.0572314,24.553173,2.8873234,-2.9159303,-20.399918
37037-00view.jpg,15.878555,-15.393051,43.31999,4.9374266,-5.6111417,-35.950943
30998-dominica.jpg,13.576909,-13.3688135,40.328472,4.573914,-5.2551355,-33.2837
09242-dominic1.jpg,13.407154,-12.920951,37.166397,4.051747,-5.0348477,-30.58148
29930-smoker1.jpg,14.571627,-14.137026,41.034367,4.712775,-5.2329683,-34.029137
